"person_age","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length","log_income"
49,"MORTGAGE",11,"HOMEIMPROVEMENT","A",3000,7.51,"0",0.03,"N",16,11.6082356447746
23,"RENT",1,"PERSONAL","E",20000,16.7,"1",0.37,"Y",4,10.9060293724535
28,"MORTGAGE",2,"VENTURE","B",14000,10.36,"0",0.24,"N",5,10.9852927228879
22,"MORTGAGE",7,"VENTURE","B",6500,10.62,"0",0.14,"N",3,10.77895628989
22,"RENT",3,"EDUCATION","B",3000,9.91,"1",0.2,"N",3,9.61580548008435
22,"RENT",1,"PERSONAL","A",7500,8.32,"0",0.15,"N",4,10.8197782844103
29,"MORTGAGE",2,"MEDICAL","A",6500,8.59,"0",0.22,"N",10,10.3089526606443
22,"MORTGAGE",1,"EDUCATION","B",13025,10.14,"0",0.33,"N",3,10.5966347330961
31,"MORTGAGE",0,"PERSONAL","A",35000,7.49,"1",0.25,"N",5,11.8350089641393
22,"RENT",0,"EDUCATION","A",1000,7.29,"0",0.02,"N",4,10.77895628989
28,"RENT",5,"HOMEIMPROVEMENT","A",7200,5.42,"0",0.12,"N",7,11.0020998412042
27,"MORTGAGE",4,"HOMEIMPROVEMENT","B",25000,10.99,"0",0.16,"N",10,11.982929094216
26,"OWN",7,"MEDICAL","A",12000,8.49,"0",0.24,"N",4,10.8197782844103
30,"MORTGAGE",14,"EDUCATION","B",8000,9.91,"0",0.11,"N",5,11.1562505210315
22,"MORTGAGE",6,"DEBTCONSOLIDATION","B",3000,11.49,"0",0.1,"N",3,10.3089526606443
24,"RENT",7,"HOMEIMPROVEMENT","D",25000,15.7,"0",0.23,"Y",2,11.6082356447746
23,"MORTGAGE",7,"EDUCATION","D",15000,14.11,"1",0.22,"Y",3,11.1228414589004
27,"MORTGAGE",1,"HOMEIMPROVEMENT","C",15000,12.84,"0",0.15,"N",7,11.5327280922664
24,"RENT",4,"MEDICAL","B",8000,9.63,"0",0.2,"N",3,10.5966347330961
38,"MORTGAGE",7,"HOMEIMPROVEMENT","A",12000,8.9,"0",0.3,"N",15,10.6027658990263
33,"MORTGAGE",3,"VENTURE","B",25000,11.83,"0",0.26,"N",10,11.4927227576527
28,"MORTGAGE",4,"VENTURE","B",2400,10.71,"0",0.07,"N",7,10.4912742174382
23,"RENT",6,"VENTURE","A",24000,14.96,"1",0.36,"N",4,11.0974100210086
24,"MORTGAGE",1,"MEDICAL","B",4000,11.11,"0",0.16,"N",2,10.1266311038503
26,"MORTGAGE",9,"DEBTCONSOLIDATION","D",8000,12.17,"1",0.13,"N",2,11.0666383623418
31,"OWN",15,"VENTURE","B",10400,11.49,"0",0.27,"N",10,10.5453414387085
26,"MORTGAGE",2,"DEBTCONSOLIDATION","A",11000,12.42,"0",0.16,"N",2,11.1418617835794
22,"RENT",0,"VENTURE","A",6000,7.66,"0",0.15,"N",2,10.5966347330961
30,"OWN",14,"VENTURE","C",6000,14.26,"0",0.09,"N",8,11.1561933765416
34,"RENT",0,"DEBTCONSOLIDATION","A",16800,7.37,"0",0.22,"N",5,11.2644641056717
28,"MORTGAGE",5,"PERSONAL","B",6000,10.99,"0",0.1,"N",9,11.0020998412042
27,"RENT",7,"MEDICAL","C",7000,15.96,"0",0.21,"Y",10,10.4341158035983
27,"OWN",4,"EDUCATION","B",4000,11.14,"0",0.07,"N",10,10.9681982895286
27,"OWN",5,"HOMEIMPROVEMENT","B",8000,10.99,"0",0.22,"N",10,10.5186731916264
35,"MORTGAGE",8,"VENTURE","A",17000,7.88,"0",0.14,"N",6,11.7360690162844
30,"OWN",1,"MEDICAL","A",7500,7.88,"0",0.31,"N",9,10.0858091093301
27,"RENT",3,"MEDICAL","D",10000,16.77,"1",0.29,"N",7,10.4341158035983
27,"MORTGAGE",4,"DEBTCONSOLIDATION","C",8000,13.06,"0",0.19,"N",5,10.6572593549125
25,"MORTGAGE",9,"EDUCATION","A",10000,6.03,"0",0.13,"N",2,11.2896819086557
26,"RENT",1,"PERSONAL","C",15000,12.87,"1",0.31,"Y",2,10.77895628989
23,"RENT",2,"DEBTCONSOLIDATION","B",10000,11.48,"0",0.22,"N",2,10.7098741287026
23,"OWN",7,"EDUCATION","A",6000,6.62,"0",0.12,"N",3,10.8589989975636
22,"MORTGAGE",6,"PERSONAL","E",25000,16.4,"1",0.44,"N",3,10.9402244374862
29,"RENT",1,"PERSONAL","A",5000,11.14,"0",0.12,"N",6,10.6454248972655
26,"RENT",7,"EDUCATION","A",6200,7.88,"0",0.09,"N",3,11.1418617835794
39,"RENT",4,"MEDICAL","D",20500,14.59,"1",0.43,"N",16,10.77895628989
27,"RENT",5,"HOMEIMPROVEMENT","A",16000,7.49,"0",0.2,"N",8,11.289781913656
28,"MORTGAGE",5,"PERSONAL","B",10750,10.75,"0",0.28,"N",8,10.5504860770701
24,"MORTGAGE",5,"PERSONAL","D",22800,17.27,"0",0.46,"N",2,10.8197782844103
27,"MORTGAGE",2,"VENTURE","C",20000,12.21,"0",0.29,"Y",6,11.1390752962313
23,"RENT",2,"VENTURE","A",6575,8,"0",0.15,"N",3,10.7144177687525
43,"MORTGAGE",3,"VENTURE","B",18000,10.99,"0",0.3,"N",11,11.0020998412042
37,"RENT",0,"PERSONAL","D",5000,14.84,"1",0.08,"Y",14,10.9852927228879
23,"MORTGAGE",6,"PERSONAL","C",2400,10.75,"0",0.08,"N",4,10.3089526606443
24,"RENT",4,"PERSONAL","C",6000,13.99,"0",0.15,"Y",3,10.5966347330961
26,"RENT",2,"MEDICAL","B",7000,9.99,"0",0.16,"N",3,10.6689553946757
24,"MORTGAGE",8,"VENTURE","A",15000,7.9,"0",0.18,"N",2,11.3504065354725
32,"MORTGAGE",9,"DEBTCONSOLIDATION","A",8275,11.49,"0",0.17,"N",6,10.7995755770928
25,"RENT",6,"VENTURE","C",18000,13.11,"1",0.31,"N",4,10.9681982895286
29,"RENT",7,"MEDICAL","B",12000,9.91,"0",0.2,"N",7,11.0020998412042
38,"RENT",10,"MEDICAL","B",9000,11.83,"0",0.25,"N",11,10.4912742174382
24,"RENT",2,"EDUCATION","C",18000,13.48,"1",0.32,"N",3,10.9331069697173
32,"RENT",1,"DEBTCONSOLIDATION","C",4000,12.99,"0",0.05,"N",7,11.2285711826111
35,"MORTGAGE",9,"DEBTCONSOLIDATION","B",15000,9.88,"0",0.16,"N",9,11.4510500612521
22,"RENT",5,"MEDICAL","C",4000,8.9,"0",0.05,"Y",2,11.2768486382441
31,"OWN",6,"HOMEIMPROVEMENT","C",7000,12.36,"1",0.37,"N",8,9.85198370966901
23,"RENT",2,"EDUCATION","B",17475,9.91,"1",0.44,"N",2,10.5966347330961
23,"RENT",7,"DEBTCONSOLIDATION","B",15550,11.71,"0",0.29,"N",4,10.8967393255464
24,"MORTGAGE",8,"DEBTCONSOLIDATION","C",12000,8.49,"0",0.22,"Y",4,10.904119432844
22,"RENT",6,"HOMEIMPROVEMENT","C",2500,14.22,"1",0.13,"Y",2,9.8513517981156
25,"RENT",9,"EDUCATION","C",21000,12.99,"0",0.17,"Y",3,11.7360690162844
26,"RENT",0,"EDUCATION","A",4000,6.92,"0",0.07,"N",4,10.9150884642146
29,"RENT",12,"MEDICAL","G",25000,21.64,"1",0.13,"Y",9,11.997509777531
23,"MORTGAGE",0,"EDUCATION","C",10150,11.97,"0",0.11,"N",3,11.4086310474944
27,"MORTGAGE",1,"HOMEIMPROVEMENT","B",3275,9.33,"0",0.05,"N",8,11.0348896640272
25,"RENT",4,"MEDICAL","B",19000,11.99,"1",0.4,"N",2,10.7579028806922
24,"OWN",6,"EDUCATION","A",6000,5.42,"0",0.09,"N",2,11.1562505210315
29,"MORTGAGE",0,"EDUCATION","A",6000,8.38,"0",0.15,"N",8,10.6090572530946
23,"RENT",0,"EDUCATION","B",4800,11.71,"0",0.16,"N",4,10.3089526606443
23,"OWN",2,"PERSONAL","B",3000,11.11,"0",0.1,"N",4,10.268130666124
47,"MORTGAGE",3,"VENTURE","C",4000,11.49,"0",0.08,"Y",17,10.8197782844103
34,"MORTGAGE",2,"VENTURE","E",12000,17.88,"1",0.23,"N",8,10.8512769514697
23,"RENT",1,"PERSONAL","C",25000,13.22,"1",0.48,"N",2,10.8589989975636
24,"MORTGAGE",8,"VENTURE","B",6000,10.99,"0",0.06,"N",4,11.4680326960795
24,"OWN",2,"HOMEIMPROVEMENT","B",24000,10.99,"0",0.24,"N",4,11.5129254649702
26,"MORTGAGE",4,"EDUCATION","A",4900,5.99,"0",0.15,"N",3,10.3734911817819
22,"RENT",7,"MEDICAL","B",3500,9.99,"0",0.06,"N",3,10.9150884642146
36,"RENT",2,"EDUCATION","C",7000,13.85,"1",0.13,"Y",14,10.8589989975636
25,"RENT",0,"VENTURE","B",5175,12.53,"0",0.25,"N",4,9.95227771670556
36,"RENT",2,"DEBTCONSOLIDATION","C",10000,13.61,"0",0.21,"N",15,10.7882876173189
31,"RENT",1,"HOMEIMPROVEMENT","B",5750,9.45,"0",0.06,"N",10,11.470017963959
24,"MORTGAGE",8,"EDUCATION","A",3000,7.66,"0",0.06,"N",4,10.8589989975636
31,"RENT",6,"PERSONAL","B",8000,12.42,"0",0.17,"N",9,10.7363966754712
22,"MORTGAGE",3,"DEBTCONSOLIDATION","B",20000,10.99,"0",0.36,"N",4,10.9331069697173
32,"OWN",3,"VENTURE","C",8000,13.85,"0",0.14,"N",10,10.9681982895286
24,"RENT",1,"PERSONAL","A",7500,5.79,"0",0.19,"N",4,10.5966347330961
24,"MORTGAGE",8,"EDUCATION","B",20000,11.36,"0",0.28,"N",2,11.1704351560235
23,"RENT",4,"DEBTCONSOLIDATION","A",7000,6.03,"0",0.12,"N",3,11.0020998412042
36,"RENT",6,"EDUCATION","C",25000,12.87,"0",0.3,"Y",11,11.3385720778255
24,"RENT",9,"VENTURE","C",5000,9.99,"0",0.1,"N",4,10.8198582812105
30,"MORTGAGE",7,"MEDICAL","B",15000,11.83,"0",0.42,"N",5,10.4912742174382
36,"MORTGAGE",2,"DEBTCONSOLIDATION","B",10000,10.25,"0",0.16,"N",12,11.0186291431554
43,"RENT",0,"DEBTCONSOLIDATION","D",6000,15.62,"1",0.18,"N",14,10.4042628404486
32,"MORTGAGE",4,"PERSONAL","C",14000,12.99,"0",0.06,"N",8,12.4292001967164
22,"RENT",1,"VENTURE","B",7500,9.76,"0",0.11,"N",3,11.1198828768606
22,"MORTGAGE",6,"PERSONAL","C",7800,12.41,"0",0.11,"N",4,11.1418617835794
28,"RENT",4,"VENTURE","C",4800,11.83,"1",0.25,"N",6,9.86266555801587
30,"RENT",1,"DEBTCONSOLIDATION","B",5000,11.14,"0",0.08,"N",7,11.0020998412042
32,"MORTGAGE",10,"PERSONAL","B",10000,10.99,"0",0.07,"N",6,11.8130300574206
35,"MORTGAGE",3,"DEBTCONSOLIDATION","C",9000,12.73,"0",0.07,"Y",8,11.7752897294377
24,"MORTGAGE",6,"MEDICAL","A",3125,8.9,"0",0.07,"N",3,10.6454248972655
28,"RENT",0,"PERSONAL","D",4200,15.21,"1",0.2,"Y",10,9.95227771670556
34,"MORTGAGE",14,"MEDICAL","B",12000,11.86,"0",0.32,"N",7,10.5320962119585
39,"RENT",3,"MEDICAL","B",7000,10.37,"0",0.22,"N",16,10.3859137017804
27,"MORTGAGE",2,"PERSONAL","B",6000,10.99,"1",0.16,"N",10,10.5532051751687
22,"RENT",6,"MEDICAL","B",9150,10.59,"0",0.3,"N",2,10.3089526606443
33,"RENT",17,"DEBTCONSOLIDATION","B",15000,11.86,"1",0.28,"N",7,10.8967393255464
22,"MORTGAGE",0,"DEBTCONSOLIDATION","B",7750,9.88,"0",0.19,"N",3,10.6213273456864
23,"RENT",7,"DEBTCONSOLIDATION","D",8000,16.02,"1",0.16,"N",3,10.8197782844103
27,"MORTGAGE",3,"VENTURE","B",24000,10.99,"0",0.18,"N",10,11.7752897294377
27,"RENT",11,"PERSONAL","B",3000,10.99,"0",0.07,"N",7,10.6689553946757
37,"RENT",3,"VENTURE","F",4000,19.41,"0",0.19,"N",16,9.94270826568941
27,"MORTGAGE",11,"PERSONAL","C",3000,11.49,"0",0.04,"Y",8,11.1562505210315
30,"OWN",15,"VENTURE","C",14400,14.27,"0",0.15,"Y",7,11.4521558326403
24,"RENT",3,"MEDICAL","B",13000,11.83,"0",0.15,"N",3,11.3385720778255
24,"MORTGAGE",8,"EDUCATION","A",3000,5.42,"0",0.04,"N",3,11.2252433925184
24,"MORTGAGE",5,"DEBTCONSOLIDATION","B",25000,12.53,"0",0.19,"N",3,11.7752897294377
45,"MORTGAGE",15,"MEDICAL","A",10000,8.59,"0",0.14,"N",12,11.1562505210315
22,"RENT",3,"DEBTCONSOLIDATION","B",12600,10.75,"0",0.11,"N",2,11.6082356447746
24,"RENT",4,"PERSONAL","D",24000,16.49,"0",0.19,"Y",4,11.7286817978504
31,"MORTGAGE",5,"DEBTCONSOLIDATION","A",11000,7.51,"0",0.11,"N",5,11.5129254649702
23,"OWN",4,"MEDICAL","A",7000,7.51,"0",0.15,"N",3,10.7579028806922
31,"RENT",5,"PERSONAL","B",6300,10.65,"0",0.08,"N",5,11.3265958867787
25,"RENT",3,"HOMEIMPROVEMENT","A",10250,6.62,"0",0.17,"N",4,11.0020998412042
24,"RENT",9,"DEBTCONSOLIDATION","B",7000,10.62,"1",0.31,"N",3,10.0292387578417
27,"RENT",6,"DEBTCONSOLIDATION","B",4500,12.69,"0",0.07,"N",7,11.0020998412042
22,"MORTGAGE",6,"VENTURE","C",14750,12.99,"0",0.35,"Y",3,10.6454248972655
21,"MORTGAGE",6,"PERSONAL","B",6425,9.63,"0",0.19,"N",3,10.4093408346756
25,"RENT",4,"HOMEIMPROVEMENT","B",8000,9.91,"1",0.15,"N",2,10.8967393255464
22,"MORTGAGE",0,"DEBTCONSOLIDATION","E",11000,15.68,"1",0.25,"N",4,10.6920358178593
25,"RENT",8,"EDUCATION","A",10000,8.94,"0",0.16,"N",2,11.0407755340661
24,"MORTGAGE",1,"MEDICAL","C",5600,14.65,"1",0.08,"N",4,11.0356957906328
29,"RENT",3,"DEBTCONSOLIDATION","B",6000,10.37,"0",0.1,"N",7,10.9852927228879
21,"RENT",0,"DEBTCONSOLIDATION","B",3000,11.49,"0",0.12,"N",3,10.126471091049
25,"RENT",1,"DEBTCONSOLIDATION","C",12000,14.26,"0",0.19,"N",3,11.0508900053737
27,"RENT",5,"PERSONAL","D",1000,14.84,"0",0.04,"N",5,10.0121625691618
44,"MORTGAGE",4,"VENTURE","C",14400,12.23,"0",0.14,"Y",16,11.5128854641702
34,"MORTGAGE",3,"HOMEIMPROVEMENT","A",12000,7.88,"0",0.25,"N",10,10.76426557448
31,"MORTGAGE",13,"VENTURE","C",1500,12.68,"1",0.02,"N",10,11.2118203721863
28,"MORTGAGE",12,"PERSONAL","B",22400,10.65,"0",0.2,"N",6,11.6082356447746
23,"RENT",1,"EDUCATION","C",13000,13.47,"0",0.3,"N",2,10.6919449129004
24,"OWN",6,"VENTURE","B",6000,10.75,"0",0.12,"N",2,10.8395809117065
22,"RENT",6,"DEBTCONSOLIDATION","D",25000,15.58,"1",0.28,"Y",2,11.3850920934603
25,"OWN",2,"HOMEIMPROVEMENT","D",1750,15.31,"0",0.12,"Y",4,9.61580548008435
41,"RENT",0,"MEDICAL","B",3000,12.61,"0",0.14,"N",15,9.95227771670556
23,"RENT",3,"DEBTCONSOLIDATION","B",14400,11.14,"0",0.2,"N",3,11.1844213979982
41,"RENT",2,"MEDICAL","C",16000,12.99,"1",0.36,"N",14,10.7144177687525
36,"RENT",5,"MEDICAL","C",5000,13.98,"0",0.06,"N",14,11.3736633976367
41,"MORTGAGE",23,"VENTURE","A",13200,6.62,"0",0.15,"N",13,11.4075649493124
24,"OWN",6,"HOMEIMPROVEMENT","B",10000,10.37,"0",0.36,"N",2,10.2399597891573
31,"MORTGAGE",5,"PERSONAL","A",14000,6.03,"0",0.35,"N",10,10.5966347330961
23,"MORTGAGE",0,"EDUCATION","A",11000,8.49,"0",0.11,"N",3,11.5129254649702
24,"RENT",4,"DEBTCONSOLIDATION","C",8000,10.71,"1",0.21,"N",2,10.5713169251118
23,"RENT",3,"EDUCATION","A",4200,15.2,"0",0.2,"N",3,9.95227771670556
27,"MORTGAGE",4,"HOMEIMPROVEMENT","C",8000,14.72,"0",0.2,"N",7,10.5966347330961
33,"RENT",4,"DEBTCONSOLIDATION","B",9600,10.99,"0",0.29,"N",8,10.4194201136703
28,"MORTGAGE",9,"DEBTCONSOLIDATION","C",8400,12.87,"0",0.07,"N",7,11.7519423654407
24,"OWN",3,"VENTURE","A",1000,8.59,"0",0.02,"N",2,10.912722030053
36,"RENT",2,"VENTURE","B",2000,11.14,"0",0.05,"N",11,10.6454248972655
49,"MORTGAGE",14,"DEBTCONSOLIDATION","A",12600,9.32,"0",0.12,"N",11,11.5424842672118
40,"MORTGAGE",21,"DEBTCONSOLIDATION","D",13200,13.24,"1",0.19,"Y",14,11.1418617835794
23,"MORTGAGE",1,"PERSONAL","B",9900,9.76,"0",0.17,"N",3,11.0020998412042
62,"RENT",2,"PERSONAL","A",8525,6.54,"0",0.17,"N",24,10.8512769514697
25,"MORTGAGE",6,"VENTURE","C",14125,12.99,"0",0.32,"N",2,10.7009947484203
25,"MORTGAGE",5,"DEBTCONSOLIDATION","A",10000,6.03,"0",0.33,"N",4,10.3279706664801
23,"MORTGAGE",7,"EDUCATION","A",7000,7.14,"0",0.12,"N",4,10.9636708145845
25,"MORTGAGE",2,"DEBTCONSOLIDATION","C",12000,10.37,"0",0.16,"Y",3,11.2252433925184
47,"MORTGAGE",7,"DEBTCONSOLIDATION","A",3000,5.42,"1",0.17,"N",13,9.7981270368783
24,"MORTGAGE",8,"DEBTCONSOLIDATION","B",6600,10.65,"0",0.1,"N",2,11.0821425488778
22,"RENT",0,"VENTURE","D",4000,14.61,"1",0.28,"N",2,9.57498348556409
39,"RENT",6,"DEBTCONSOLIDATION","D",9000,16.89,"1",0.3,"N",16,10.3089526606443
33,"RENT",16,"MEDICAL","A",7200,5.79,"0",0.23,"N",6,10.3577428248137
28,"MORTGAGE",12,"HOMEIMPROVEMENT","A",5000,8.94,"1",0.07,"N",5,11.2384886192685
27,"RENT",5,"MEDICAL","C",8000,13.43,"0",0.16,"N",10,10.8197782844103
24,"RENT",3,"DEBTCONSOLIDATION","B",7200,10.65,"0",0.16,"N",4,10.7144177687525
23,"RENT",0,"PERSONAL","B",10000,11.14,"1",0.31,"N",3,10.391453882156
23,"OWN",2,"VENTURE","B",10000,13.92,"0",0.14,"N",3,11.1561933765416
23,"RENT",2,"EDUCATION","C",2500,11.66,"0",0.07,"Y",2,10.4177472730364
40,"MORTGAGE",0,"MEDICAL","C",3600,12.87,"0",0.05,"N",11,11.2384359863044
22,"RENT",6,"EDUCATION","C",6000,11.97,"1",0.11,"N",2,10.8742664696944
26,"MORTGAGE",8,"MEDICAL","B",20000,10.75,"0",0.18,"N",4,11.5991031612113
21,"MORTGAGE",5,"PERSONAL","A",4000,7.14,"0",0.09,"N",3,10.7144177687525
25,"RENT",0,"PERSONAL","C",1825,12.68,"0",0.1,"Y",2,9.86266555801587
37,"MORTGAGE",6,"VENTURE","D",8000,15.21,"0",0.17,"N",15,10.7510710864005
25,"RENT",1,"EDUCATION","A",8875,7.51,"0",0.3,"N",4,10.3089526606443
24,"RENT",0,"DEBTCONSOLIDATION","B",7500,10.71,"0",0.09,"N",4,11.2896819086557
27,"RENT",3,"EDUCATION","C",10000,13.99,"1",0.32,"N",10,10.3481733737976
23,"MORTGAGE",5,"VENTURE","A",3600,5.99,"0",0.07,"N",2,10.8197782844103
23,"RENT",0,"PERSONAL","C",15000,13.57,"1",0.2,"Y",3,11.2252433925184
24,"RENT",0,"PERSONAL","G",16750,20.11,"1",0.31,"Y",2,10.8967393255464
30,"RENT",1,"VENTURE","B",4000,10.75,"0",0.04,"N",5,11.47210347045
26,"RENT",3,"VENTURE","A",9000,7.51,"0",0.16,"N",3,10.9550082336704
22,"MORTGAGE",2,"VENTURE","A",10000,7.29,"0",0.09,"N",4,11.5806214959229
23,"RENT",7,"EDUCATION","B",5000,11.11,"0",0.22,"N",3,10.0408117433993
47,"OWN",2,"VENTURE","B",5000,10.08,"0",0.1,"N",12,10.8589989975636
24,"MORTGAGE",8,"PERSONAL","D",10000,14.42,"0",0.17,"N",4,11.0020998412042
24,"RENT",0,"PERSONAL","A",4800,8.9,"0",0.1,"N",2,10.7363966754712
44,"OWN",5,"EDUCATION","D",4000,16.29,"0",0.11,"N",11,10.4912742174382
24,"MORTGAGE",2,"MEDICAL","C",10000,13.49,"0",0.14,"N",4,11.1562505210315
38,"RENT",6,"DEBTCONSOLIDATION","A",8000,14.26,"0",0.27,"N",12,10.3089526606443
22,"RENT",6,"VENTURE","C",7500,14.27,"1",0.23,"N",2,10.3859137017804
22,"RENT",4,"PERSONAL","D",4500,14.46,"1",0.1,"Y",2,10.6919449129004
25,"MORTGAGE",5,"PERSONAL","C",20000,11.36,"0",0.26,"Y",2,11.2489599191358
26,"RENT",10,"MEDICAL","A",4200,6.92,"0",0.09,"N",3,10.77895628989
34,"OWN",9,"HOMEIMPROVEMENT","B",20000,13.06,"0",0.18,"N",9,11.6082356447746
47,"MORTGAGE",13,"EDUCATION","A",8775,8.49,"0",0.05,"N",12,12.0317192583854
36,"MORTGAGE",3,"VENTURE","B",12025,10.65,"0",0.15,"N",16,11.289781913656
21,"RENT",0,"EDUCATION","C",10000,13.61,"0",0.29,"Y",4,10.4341158035983
26,"MORTGAGE",4,"EDUCATION","C",4000,13.98,"0",0.06,"Y",4,11.1562505210315
32,"MORTGAGE",16,"VENTURE","B",21000,10.74,"0",0.23,"N",10,11.4403547721354
27,"RENT",0,"VENTURE","D",2500,14.59,"1",0.03,"N",9,11.3385720778255
22,"OWN",1,"EDUCATION","B",14400,12.42,"0",0.35,"N",4,10.635951595473
27,"MORTGAGE",11,"PERSONAL","B",3600,9.25,"0",0.04,"N",7,11.4824662574855
25,"RENT",2,"VENTURE","B",7800,12.21,"0",0.13,"N",2,10.9852927228879
29,"MORTGAGE",2,"PERSONAL","C",20000,13.92,"0",0.17,"N",6,11.6952470217642
27,"MORTGAGE",4,"HOMEIMPROVEMENT","D",30000,15.99,"0",0.44,"N",7,11.1272629841582
22,"MORTGAGE",4,"PERSONAL","A",5000,7.66,"0",0.09,"N",2,10.9150884642146
22,"MORTGAGE",7,"MEDICAL","B",13500,9.67,"0",0.25,"N",2,10.9150884642146
30,"RENT",9,"MEDICAL","B",2000,11.48,"0",0.07,"N",10,10.268130666124
42,"RENT",7,"MEDICAL","A",3000,6.99,"0",0.09,"N",12,10.3734911817819
37,"MORTGAGE",12,"VENTURE","D",20000,14.96,"0",0.08,"N",12,12.4684369099977
45,"RENT",10,"EDUCATION","A",8175,5.99,"0",0.06,"N",17,11.8493977015914
35,"OWN",5,"PERSONAL","D",15000,15.99,"0",0.19,"Y",9,11.289781913656
28,"MORTGAGE",2,"DEBTCONSOLIDATION","B",5000,12.53,"0",0.13,"N",6,10.5865843972426
22,"RENT",6,"VENTURE","A",13000,8.94,"0",0.25,"N",2,10.8614575114018
24,"RENT",6,"PERSONAL","C",10000,13.72,"0",0.12,"Y",2,11.3504065354725
26,"RENT",5,"VENTURE","A",4500,5.79,"0",0.19,"N",3,10.0858091093301
23,"RENT",7,"EDUCATION","B",6025,9.63,"0",0.14,"N",4,10.6454248972655
28,"RENT",0,"PERSONAL","C",7800,14.35,"0",0.26,"N",10,10.312280450737
43,"RENT",0,"MEDICAL","A",9000,5.79,"0",0.25,"N",17,10.4912742174382
34,"MORTGAGE",1,"DEBTCONSOLIDATION","B",1000,9.63,"0",0.04,"N",6,10.1266311038503
27,"MORTGAGE",4,"PERSONAL","A",2500,8.07,"0",0.02,"N",6,11.6082356447746
41,"MORTGAGE",25,"PERSONAL","A",12000,6.62,"0",0.17,"N",11,11.1676142796818
21,"MORTGAGE",2,"DEBTCONSOLIDATION","B",12000,10,"0",0.22,"N",2,10.8939762525142
22,"MORTGAGE",6,"DEBTCONSOLIDATION","C",6625,15.23,"0",0.16,"Y",3,10.6033372211557
24,"MORTGAGE",8,"PERSONAL","A",10000,6.92,"0",0.05,"N",3,12.1281111040605
32,"MORTGAGE",10,"MEDICAL","C",9000,13.47,"0",0.08,"N",7,11.6868787720937
27,"RENT",2,"DEBTCONSOLIDATION","D",4500,16.07,"1",0.1,"Y",5,10.6735957742322
35,"MORTGAGE",15,"MEDICAL","E",25000,16.82,"1",0.35,"N",5,11.0079162265257
22,"MORTGAGE",1,"PERSONAL","C",10500,14.65,"0",0.25,"N",2,10.6454248972655
25,"MORTGAGE",7,"EDUCATION","B",25000,10.62,"0",0.42,"N",3,10.9852927228879
23,"MORTGAGE",4,"EDUCATION","E",6000,16,"0",0.26,"N",2,10.0381932553884
25,"MORTGAGE",8,"DEBTCONSOLIDATION","B",12000,11.49,"0",0.16,"N",3,11.2252433925184
29,"RENT",2,"VENTURE","A",6125,7.49,"0",0.09,"N",8,11.1562505210315
29,"RENT",4,"PERSONAL","A",5000,6.92,"1",0.3,"N",7,9.72913416539135
25,"RENT",4,"DEBTCONSOLIDATION","C",4000,12.73,"0",0.12,"Y",4,10.393293809078
26,"MORTGAGE",10,"HOMEIMPROVEMENT","D",6000,15.62,"0",0.08,"N",3,11.1704351560235
29,"MORTGAGE",6,"VENTURE","B",19450,9.91,"0",0.24,"N",10,11.3217649595091
22,"MORTGAGE",0,"PERSONAL","B",6650,10.37,"0",0.15,"N",3,10.6689553946757
22,"MORTGAGE",5,"DEBTCONSOLIDATION","C",12500,13.11,"0",0.21,"Y",2,11.0020998412042
23,"MORTGAGE",7,"EDUCATION","A",10000,7.14,"0",0.09,"N",3,11.5711943730942
29,"MORTGAGE",8,"DEBTCONSOLIDATION","D",6250,15.95,"1",0.18,"Y",9,10.4630747686348
22,"MORTGAGE",4,"EDUCATION","A",13500,11.28,"0",0.14,"N",4,11.5129254649702
24,"RENT",8,"DEBTCONSOLIDATION","B",12000,12.69,"0",0.3,"N",3,10.5965347280957
22,"MORTGAGE",6,"DEBTCONSOLIDATION","A",12000,7.29,"0",0.2,"N",3,11.0186291431554
24,"RENT",1,"HOMEIMPROVEMENT","D",5000,15.7,"1",0.17,"Y",4,10.3089526606443
23,"RENT",7,"DEBTCONSOLIDATION","C",3500,9.99,"0",0.06,"Y",3,10.9331069697173
29,"RENT",0,"DEBTCONSOLIDATION","D",3150,15.62,"1",0.05,"Y",8,11.0974100210086
37,"MORTGAGE",3,"DEBTCONSOLIDATION","C",12800,12.84,"0",0.25,"N",12,10.8395809117065
35,"RENT",0,"PERSONAL","E",7000,15.68,"1",0.28,"Y",7,10.1345992734995
23,"MORTGAGE",2,"VENTURE","C",4750,13.35,"0",0.09,"Y",4,10.8637951698271
33,"RENT",6,"HOMEIMPROVEMENT","A",9050,7.29,"0",0.15,"N",7,11.0369842430577
26,"MORTGAGE",7,"HOMEIMPROVEMENT","A",3500,7.14,"0",0.09,"N",4,10.6117696206803
24,"MORTGAGE",9,"MEDICAL","B",13500,10.83,"1",0.19,"N",2,11.0219024685004
33,"RENT",3,"EDUCATION","D",15000,14.42,"0",0.14,"Y",9,11.6082356447746
35,"RENT",4,"MEDICAL","C",14125,12.99,"1",0.47,"Y",10,10.3089526606443
33,"RENT",2,"PERSONAL","B",8000,12.53,"0",0.13,"N",6,11.0020998412042
25,"RENT",5,"EDUCATION","A",12000,8.9,"0",0.28,"N",2,10.6666271049161
22,"OWN",1,"VENTURE","B",10000,10.99,"0",0.18,"N",3,10.9150884642146
